district,date,hazard,any_flag,max_confidence,n_observations,n_triggered,message_en,message_ur,lat,lon
Buner,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,34.45091928795438,72.4883443099026
Buner,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,34.45091928795438,72.4883443099026
Buner,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,34.45091928795438,72.4883443099026
Buner,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,34.45091928795438,72.4883443099026
Buner,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,34.45091928795438,72.4883443099026
Chagai,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,28.87739069025333,63.74029386634663
Chagai,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 21.8 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,28.87739069025333,63.74029386634663
Chagai,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,28.87739069025333,63.74029386634663
Chagai,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -4.2 K -- outside the fog signature range.,دھند کی علامت نہیں,28.87739069025333,63.74029386634663
Chagai,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,28.87739069025333,63.74029386634663
Chagai,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,28.87739069025333,63.74029386634663
Chagai,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,28.87739069025333,63.74029386634663
Chagai,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,28.87739069025333,63.74029386634663
Chagai,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,28.87739069025333,63.74029386634663
Chagai,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,28.87739069025333,63.74029386634663
Chagai,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,28.87739069025333,63.74029386634663
Chakwal,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,32.81478333618123,72.47731221100592
Chakwal,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 12.5 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,32.81478333618123,72.47731221100592
Chakwal,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,32.81478333618123,72.47731221100592
Chakwal,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -3.9 K -- outside the fog signature range.,دھند کی علامت نہیں,32.81478333618123,72.47731221100592
Chakwal,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,32.81478333618123,72.47731221100592
Chakwal,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,32.81478333618123,72.47731221100592
Chakwal,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,32.81478333618123,72.47731221100592
Chakwal,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,32.81478333618123,72.47731221100592
Chakwal,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,32.81478333618123,72.47731221100592
Chakwal,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,32.81478333618123,72.47731221100592
Chakwal,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,32.81478333618123,72.47731221100592
Charsadda,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,34.19233482303397,71.70912216994965
Charsadda,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 11.6 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,34.19233482303397,71.70912216994965
Charsadda,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,34.19233482303397,71.70912216994965
Charsadda,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -4.0 K -- outside the fog signature range.,دھند کی علامت نہیں,34.19233482303397,71.70912216994965
Charsadda,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,34.19233482303397,71.70912216994965
Charsadda,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,34.19233482303397,71.70912216994965
Charsadda,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,34.19233482303397,71.70912216994965
Charsadda,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,34.19233482303397,71.70912216994965
Charsadda,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,34.19233482303397,71.70912216994965
Charsadda,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,34.19233482303397,71.70912216994965
Charsadda,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,34.19233482303397,71.70912216994965
Chitral,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,36.118821869290485,72.42661125111606
Chitral,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 2.7 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,36.118821869290485,72.42661125111606
Chitral,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,36.118821869290485,72.42661125111606
Chitral,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -3.0 K -- outside the fog signature range.,دھند کی علامت نہیں,36.118821869290485,72.42661125111606
Chitral,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,36.118821869290485,72.42661125111606
Chitral,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,36.118821869290485,72.42661125111606
Chitral,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,36.118821869290485,72.42661125111606
Chitral,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,36.118821869290485,72.42661125111606
Chitral,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,36.118821869290485,72.42661125111606
Chitral,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,36.118821869290485,72.42661125111606
Chitral,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,36.118821869290485,72.42661125111606
Dadu,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,26.759217238863204,67.64464122249369
Dadu,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 18.7 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,26.759217238863204,67.64464122249369
Dadu,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,26.759217238863204,67.64464122249369
Dadu,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -2.1 K -- outside the fog signature range.,دھند کی علامت نہیں,26.759217238863204,67.64464122249369
Dadu,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,26.759217238863204,67.64464122249369
Dadu,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,26.759217238863204,67.64464122249369
Dadu,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,26.759217238863204,67.64464122249369
Dadu,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,26.759217238863204,67.64464122249369
Dadu,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,26.759217238863204,67.64464122249369
Dadu,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,26.759217238863204,67.64464122249369
Dadu,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,26.759217238863204,67.64464122249369
Dera Bugti,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,28.97707671343281,69.12499679264064
Dera Bugti,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 18.7 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,28.97707671343281,69.12499679264064
Dera Bugti,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,28.97707671343281,69.12499679264064
Dera Bugti,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -4.3 K -- outside the fog signature range.,دھند کی علامت نہیں,28.97707671343281,69.12499679264064
Dera Bugti,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,28.97707671343281,69.12499679264064
Dera Bugti,20260828,hail,False,0.55,8,0,No hail-supporting glaciation signature detected.,اولوں کی کوئی علامت نہیں,28.97707671343281,69.12499679264064
Dera Bugti,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,28.97707671343281,69.12499679264064
Dera Bugti,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,28.97707671343281,69.12499679264064
Dera Bugti,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,28.97707671343281,69.12499679264064
Dera Bugti,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,28.97707671343281,69.12499679264064
Dera Bugti,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,28.97707671343281,69.12499679264064
Dera Ghazi Khan,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,29.737037213746095,70.15720188888301
